YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_RANGE,WD10M,WS50M,WS50M_RANGE,WD50M
2015,1,10,3.46,3.69,0.67,284.88,62.7,67.46,7.48,0.11,0.54,4.34,10.89,2.78,6.83,11.03,12.77,18.0,5.23,4.58,60.94,0.0,102.66,5.8,3.86,262.69,7.73,5.4,263.25
2015,1,11,3.59,3.76,0.7,278.44,64.58,68.43,7.7,0.12,0.57,4.31,10.84,0.4,5.62,10.96,12.45,17.99,5.55,3.97,51.88,0.0,102.0,5.69,2.36,254.69,7.96,4.62,255.19
2015,1,12,3.14,3.42,0.61,301.94,56.82,62.44,6.8,0.11,0.53,3.22,11.64,6.1,8.87,10.82,9.33,17.11,7.78,5.86,72.06,0.01,102.45,4.46,6.88,114.38,6.28,7.88,115.38
2015,1,13,3.51,3.77,0.67,294.64,62.73,68.07,7.49,0.12,0.58,3.15,10.69,5.58,8.14,10.38,9.72,16.17,6.45,5.62,74.12,0.03,102.5,4.12,6.01,244.62,5.51,8.2,244.69
2015,1,14,3.25,3.51,0.62,300.24,59.5,65.05,7.15,0.12,0.56,5.07,11.28,4.65,7.97,11.64,11.03,17.87,6.83,5.25,66.88,0.0,102.0,6.59,4.24,255.31,8.72,2.92,255.88
2015,1,15,3.48,3.63,0.66,302.86,63.64,67.12,7.58,0.12,0.61,2.63,11.51,3.8,7.65,11.45,8.74,16.62,7.87,4.94,61.06,0.0,101.89,3.66,2.62,245.56,5.35,5.66,245.19
2015,1,16,2.88,3.62,0.54,322.3,53.54,67.62,6.59,0.11,0.54,3.02,14.11,5.05,9.58,13.0,10.8,19.8,9.0,5.49,55.44,0.69,101.44,4.05,5.35,234.62,5.59,7.78,234.5
2015,1,17,1.47,3.55,0.27,312.74,28.45,65.01,3.88,0.07,0.34,1.85,10.62,6.76,8.69,9.52,6.3,13.96,7.66,6.23,78.12,0.03,101.15,2.59,3.16,206.94,3.5,4.76,207.75
2015,1,18,2.75,3.47,0.51,300.52,50.16,63.42,6.14,0.09,0.44,2.94,10.23,5.1,7.67,10.51,8.51,15.78,7.27,5.49,72.69,0.15,100.93,3.92,5.66,260.75,5.16,6.4,261.12
2015,1,19,2.0,3.76,0.37,313.78,37.59,67.63,4.99,0.07,0.36,2.53,9.65,0.28,4.97,9.72,7.66,14.53,6.87,3.97,55.12,0.0,100.7,3.41,5.82,233.94,4.39,6.53,233.25
2015,1,20,3.55,3.71,0.65,290.04,63.99,67.56,7.63,0.09,0.47,2.87,10.51,1.28,5.9,10.44,7.69,15.3,7.62,4.27,54.0,0.02,100.33,3.87,4.62,267.94,5.3,5.9,267.62
2015,1,21,3.7,3.88,0.67,290.58,66.47,70.48,8.0,0.12,0.58,2.91,9.9,2.73,6.32,10.0,10.88,16.05,5.16,4.64,63.62,0.0,100.62,4.05,2.73,246.12,5.63,2.77,246.38
2015,1,22,3.3,3.56,0.59,302.14,59.55,64.85,7.16,0.1,0.5,5.43,9.95,2.06,6.01,10.09,9.22,15.21,5.99,4.46,60.44,0.01,100.25,7.1,8.38,244.19,9.1,9.81,244.06
2015,1,23,3.11,3.21,0.55,301.72,55.74,58.32,6.51,0.07,0.38,5.91,9.08,2.15,5.62,9.73,10.7,14.8,4.09,4.52,63.62,0.01,100.4,7.65,5.25,269.75,9.8,3.71,270.88
2015,1,24,3.41,3.54,0.61,295.34,60.95,63.98,7.2,0.09,0.43,4.45,9.84,2.4,6.12,10.05,10.03,15.33,5.3,4.58,62.88,0.02,100.88,5.87,3.07,285.75,8.33,2.24,286.75
2015,1,25,3.14,3.56,0.55,293.6,56.38,64.52,6.75,0.09,0.43,5.57,9.28,0.7,4.99,9.69,9.96,14.75,4.79,4.09,58.19,0.0,100.81,7.21,4.49,253.19,9.45,3.33,253.69
2015,1,26,2.81,3.82,0.49,305.86,51.26,69.73,6.38,0.08,0.39,3.59,8.57,2.15,5.36,9.15,8.07,12.87,4.8,4.46,66.12,0.07,100.87,4.73,2.81,302.12,6.62,3.99,304.06
2015,1,27,3.13,3.77,0.55,308.21,56.79,68.44,6.98,0.08,0.41,4.38,9.73,2.95,6.34,10.3,9.38,14.97,5.58,4.7,65.94,0.03,101.32,5.67,1.7,291.69,7.82,3.64,292.75
2015,1,28,2.04,3.32,0.35,326.86,37.95,60.99,4.59,0.06,0.3,4.97,10.22,3.32,6.76,10.54,8.41,15.26,6.85,4.88,64.38,0.07,101.02,6.48,6.12,261.69,8.44,6.36,262.06
2015,1,29,3.7,4.05,0.63,302.95,67.16,74.04,8.16,0.11,0.54,4.11,10.21,3.67,6.94,10.62,9.8,15.48,5.68,4.94,67.0,0.01,100.85,5.4,4.5,278.5,7.57,5.65,279.25
2015,1,30,2.88,3.27,0.49,309.55,52.81,60.43,6.22,0.09,0.43,7.02,11.66,4.78,8.22,11.84,11.27,17.72,6.45,5.43,64.88,0.01,99.78,9.09,3.52,239.44,11.43,3.89,239.94
2015,1,31,2.15,2.2,0.36,351.39,38.59,40.32,3.55,0.05,0.23,8.87,15.48,8.29,11.88,14.81,11.23,21.08,9.85,6.9,64.31,0.01,99.14,11.57,5.07,244.31,14.77,6.6,245.06
2015,2,1,3.3,3.86,0.55,307.41,59.58,70.44,7.26,0.11,0.52,5.88,13.06,2.3,7.69,12.91,8.65,17.17,8.52,4.7,51.38,0.0,99.87,7.66,4.41,270.25,10.21,6.9,270.88
2015,2,2,4.09,4.32,0.68,279.02,72.5,77.16,8.81,0.12,0.57,5.53,9.15,-1.21,3.98,9.88,10.05,14.49,4.44,3.54,51.19,0.0,100.78,7.1,3.5,259.56,9.21,4.32,260.44
2015,2,3,3.85,4.1,0.63,281.07,68.15,73.09,8.16,0.11,0.55,6.23,9.6,-3.9,2.85,9.86,12.27,16.28,4.01,2.93,41.38,0.0,100.46,8.1,7.35,236.44,10.71,7.02,236.88
2015,2,4,3.84,4.16,0.62,296.53,69.01,75.39,8.41,0.12,0.62,4.55,12.24,-2.98,4.63,12.21,13.43,20.3,6.87,3.23,36.81,0.0,99.83,6.01,3.23,219.31,8.41,5.89,219.62
2015,2,5,3.7,4.07,0.59,291.48,66.52,73.38,8.05,0.12,0.59,5.66,10.18,-1.56,4.31,10.43,9.02,15.17,6.16,3.54,47.94,0.0,99.79,7.36,7.19,265.0,9.58,8.34,265.62
2015,2,6,4.06,4.4,0.65,282.66,72.2,78.57,8.8,0.12,0.59,6.42,8.08,-2.99,2.55,8.84,9.4,13.1,3.7,3.11,47.44,0.0,100.66,8.27,6.6,253.69,10.59,6.0,254.44
2015,2,7,3.99,4.48,0.63,291.45,71.36,80.32,8.79,0.14,0.7,3.58,9.3,-3.44,2.93,9.64,9.96,15.15,5.19,2.99,42.62,0.0,101.16,4.77,3.48,252.25,6.36,3.41,252.5
2015,2,8,3.78,4.22,0.59,288.6,67.88,76.0,8.2,0.13,-999.0,2.4,9.66,0.03,4.85,10.04,10.85,15.89,5.04,3.91,54.56,0.0,101.07,3.41,2.55,217.75,4.95,5.56,217.62
2015,2,9,3.39,3.66,0.53,305.73,60.56,65.89,6.99,0.1,0.52,5.02,8.97,1.7,5.33,9.41,10.62,15.13,4.52,4.33,63.94,0.0,101.2,6.58,5.72,188.0,8.72,5.82,203.81
2015,2,10,4.14,4.36,0.64,288.89,73.94,78.26,8.92,0.12,0.63,2.74,8.75,-0.72,4.01,9.14,11.93,14.95,3.02,3.6,55.69,0.0,101.81,3.63,5.14,207.94,5.07,7.85,208.75
2015,2,11,4.04,4.69,0.62,297.43,73.18,85.15,9.1,0.14,0.71,1.49,10.87,-0.61,5.13,10.37,10.23,16.29,6.05,3.78,48.88,0.0,101.74,2.05,3.12,247.5,2.68,4.66,232.25
2015,2,12,4.07,4.59,0.62,314.05,74.87,84.34,9.25,0.14,0.71,3.0,11.41,5.58,8.5,11.5,10.08,17.12,7.05,5.74,71.88,0.02,101.31,4.04,3.72,119.25,5.57,4.58,119.44
2015,2,13,3.49,4.48,0.52,330.46,65.09,83.59,8.17,0.12,0.61,3.41,12.12,9.76,10.94,12.3,6.3,15.87,9.56,7.45,86.44,0.2,101.27,4.56,2.86,57.12,6.58,2.12,57.94
2015,2,14,3.36,4.46,0.5,319.97,62.2,82.23,7.74,0.1,0.52,1.84,12.36,7.62,9.99,12.25,8.27,16.44,8.17,6.53,74.62,0.39,101.16,2.54,2.29,253.12,3.38,2.64,253.31
2015,2,15,3.33,4.71,0.49,315.79,61.95,86.0,8.01,0.11,0.55,2.77,11.96,5.05,8.5,11.57,9.05,16.73,7.68,5.49,65.06,0.0,100.89,3.96,3.77,237.38,5.63,4.09,237.0
2015,2,16,3.83,4.74,0.56,326.92,70.91,86.95,8.95,0.13,0.67,2.5,12.73,5.35,9.04,13.05,10.49,18.15,7.66,5.55,63.19,2.9,100.54,3.38,5.58,254.0,4.62,6.34,254.0
2015,2,17,4.01,4.89,0.59,319.39,73.91,89.63,9.33,0.14,0.71,1.67,11.1,5.05,8.07,11.51,9.84,15.95,6.12,5.43,69.38,0.15,100.79,2.24,2.86,180.75,2.91,4.06,179.94
2015,2,18,3.78,5.01,0.55,313.88,69.55,92.09,8.83,0.13,0.65,2.33,11.12,6.73,8.93,11.48,5.2,13.86,8.66,6.1,75.81,0.43,101.38,3.23,1.4,64.44,4.32,3.06,65.38
2015,2,19,3.27,4.72,0.47,322.51,60.95,86.48,7.69,0.13,0.66,4.8,11.73,8.7,10.22,12.35,8.81,16.4,7.58,6.96,83.12,0.91,101.77,6.23,4.12,52.88,8.09,3.78,54.12
2015,2,20,2.26,4.61,0.32,342.33,45.12,86.48,5.98,0.13,0.66,5.52,12.4,9.27,10.83,12.26,2.06,13.58,11.51,7.2,81.56,2.68,101.51,7.14,4.46,99.88,9.2,3.71,100.44
2015,2,21,1.58,4.17,0.23,353.79,31.81,76.88,3.95,0.08,0.4,2.42,11.85,8.41,10.13,11.8,6.9,16.07,9.17,6.96,80.56,10.83,100.13,3.25,5.44,178.19,4.69,6.98,179.44
2015,2,22,2.41,4.13,0.34,336.92,46.52,76.41,5.55,0.09,0.48,5.95,9.64,6.77,8.2,10.33,6.5,12.94,6.44,6.23,83.25,9.94,99.39,7.59,2.84,259.0,9.17,3.05,259.88
2015,2,23,4.14,4.73,0.58,313.87,75.38,85.55,9.27,0.12,0.58,5.88,10.33,3.65,6.99,10.89,11.53,16.84,5.31,5.0,66.81,10.22,100.42,7.59,5.65,277.62,9.67,4.23,279.44
2015,2,24,4.98,5.37,0.69,306.77,91.04,98.2,11.43,0.2,1.02,5.83,10.84,1.98,6.41,11.17,13.96,19.27,5.31,4.46,56.06,0.0,100.71,7.61,5.72,282.31,9.93,5.98,282.75
2015,2,25,5.05,5.54,0.69,302.23,91.36,100.27,11.56,0.2,0.98,4.93,10.44,1.4,5.92,10.82,9.55,15.5,5.96,4.27,56.69,0.96,100.61,6.42,3.67,276.06,8.63,3.42,276.81
2015,2,26,2.92,4.82,0.39,333.55,56.02,88.84,7.15,0.11,0.55,4.34,10.04,5.61,7.83,10.69,5.93,12.94,7.01,5.68,74.5,6.45,100.39,5.54,4.05,284.94,7.09,4.34,286.56
2015,2,27,4.96,5.35,0.66,303.68,90.3,97.61,11.19,0.15,0.75,3.67,12.01,3.26,7.63,12.38,8.62,16.87,8.25,4.88,58.38,0.25,100.73,4.84,1.79,270.75,7.05,4.02,271.81
2015,2,28,2.61,5.34,0.34,338.93,51.41,99.17,7.05,0.12,0.63,2.9,10.4,6.84,8.62,10.9,3.46,12.12,8.66,6.16,78.81,14.36,100.92,3.71,7.3,156.81,4.91,9.67,158.56
2015,3,1,4.68,5.58,0.62,306.4,85.41,101.24,10.91,0.18,0.91,2.55,11.15,3.32,7.24,11.23,10.27,16.05,5.79,4.82,61.44,0.03,101.69,3.3,5.3,325.06,4.53,8.34,310.81
2015,3,2,5.2,5.62,0.68,289.77,94.85,102.79,11.91,0.2,0.98,2.89,11.99,4.44,8.22,12.55,12.41,18.14,5.73,5.19,61.19,0.0,101.98,3.91,3.71,259.06,5.41,5.77,260.06
2015,3,3,5.25,5.64,0.68,308.72,98.0,105.27,12.38,0.23,1.17,4.26,14.69,5.33,10.01,14.85,12.49,21.51,9.02,5.49,54.94,0.0,102.04,5.65,3.24,251.06,8.0,4.23,252.0
2015,3,4,5.41,5.63,0.7,306.2,99.48,103.64,12.38,0.23,1.13,5.08,15.73,5.04,10.38,15.51,11.55,21.72,10.16,5.43,50.69,0.0,101.67,6.73,3.23,249.44,9.47,4.63,249.94
2015,3,5,3.02,5.75,0.38,324.05,56.95,104.39,7.55,0.16,0.77,4.7,13.3,2.26,7.78,13.89,7.64,17.88,10.24,4.52,49.81,0.02,101.14,6.07,5.07,271.31,8.08,6.12,270.94
2015,3,6,5.07,5.79,0.64,309.75,91.75,104.09,11.58,0.18,0.89,4.66,11.37,2.51,6.94,11.89,5.88,14.48,8.6,4.58,56.44,0.03,101.52,6.0,4.08,329.38,8.11,3.9,330.06
2015,3,7,3.05,5.69,0.38,322.32,56.87,101.29,7.59,0.12,0.6,5.06,10.26,1.82,6.04,10.83,7.79,14.33,6.55,4.33,58.31,0.03,101.63,6.56,6.31,285.06,8.9,6.97,270.88
2015,3,8,3.69,5.77,0.46,324.72,68.21,103.5,8.95,0.14,0.69,2.27,8.92,3.12,6.02,9.78,4.86,11.67,6.8,4.76,68.0,2.62,101.23,2.98,2.85,304.69,4.03,4.51,306.06
2015,3,9,4.25,5.87,0.52,316.55,79.3,107.5,10.22,0.14,0.72,4.23,10.52,5.6,8.06,11.3,6.1,14.02,7.92,5.62,72.75,2.69,101.42,5.47,4.38,194.12,7.08,4.18,134.75
2015,3,10,4.87,5.94,0.6,307.18,90.61,109.21,11.52,0.16,0.8,2.78,10.56,5.34,7.95,11.07,6.59,14.48,7.88,5.49,71.44,2.49,101.85,3.73,1.87,307.75,5.05,2.93,307.94
2015,3,11,5.61,5.98,0.69,289.2,101.07,107.89,12.6,0.17,0.84,3.6,11.89,4.05,7.97,12.26,12.37,18.37,6.01,5.07,61.81,0.0,101.87,4.81,2.57,264.75,6.93,2.89,265.38
2015,3,12,5.65,5.96,0.69,292.19,102.62,108.43,12.78,0.22,-999.0,4.42,13.9,3.09,8.5,13.88,12.91,21.09,8.19,4.76,51.12,0.0,101.28,5.92,4.96,264.56,8.24,4.7,265.44
2015,3,13,5.73,5.96,0.69,297.8,105.23,109.7,13.15,0.23,1.12,2.88,12.44,7.17,9.81,13.62,8.99,17.44,8.45,6.29,73.06,0.03,101.34,3.81,1.96,66.12,5.11,3.97,66.62
2015,3,14,5.76,6.05,0.69,300.53,104.61,109.89,13.02,0.24,1.18,3.55,13.51,7.48,10.5,14.15,13.12,20.97,7.85,6.47,71.44,0.01,101.32,4.71,3.2,122.94,6.37,4.56,123.94
2015,3,15,4.02,5.65,0.48,353.11,74.8,101.34,9.28,0.18,0.89,3.03,15.58,8.14,11.87,15.92,12.93,22.91,9.98,6.84,67.44,0.04,100.68,4.08,4.22,118.88,5.9,8.2,120.75
2015,3,16,4.11,4.63,0.48,354.48,74.54,83.66,8.23,0.14,0.71,2.47,16.03,9.67,12.85,16.17,12.05,22.7,10.65,7.51,69.88,0.07,100.68,3.28,4.22,212.56,4.37,5.41,226.56
2015,3,17,4.54,5.5,0.53,333.95,84.34,100.99,10.32,0.19,0.95,3.16,14.39,9.64,12.01,15.58,10.06,19.98,9.91,7.45,75.81,0.17,101.23,4.12,4.2,58.19,5.53,6.16,57.44
2015,3,18,5.7,6.2,0.66,302.24,103.99,112.88,13.02,0.28,1.4,3.59,13.53,8.65,11.08,14.37,8.62,18.42,9.8,6.9,74.81,0.05,101.34,4.72,3.48,94.62,6.16,3.84,95.12
2015,3,19,6.12,6.46,0.7,302.2,111.23,117.5,14.09,0.3,1.52,4.37,13.4,9.27,11.33,14.25,9.41,18.55,9.14,7.26,78.56,0.1,101.1,5.69,3.62,96.12,7.46,2.45,96.12
2015,3,20,5.39,5.94,0.62,331.09,100.95,110.88,12.64,0.29,1.45,6.17,14.83,12.1,13.47,15.23,6.28,18.57,12.28,8.79,85.12,1.09,100.8,7.97,4.61,88.5,10.12,3.52,89.38
2015,3,21,5.06,5.73,0.58,350.4,92.84,104.78,11.34,0.25,1.25,3.34,15.84,12.39,14.12,16.48,9.39,21.87,12.48,8.97,82.56,0.84,100.42,4.37,4.98,81.94,5.73,7.45,84.0
2015,3,22,5.74,5.84,0.65,324.81,104.48,106.74,12.7,0.27,1.33,4.42,17.01,5.76,11.39,16.33,12.65,23.87,11.22,5.86,52.0,0.1,100.25,6.0,9.55,241.38,8.68,12.59,242.5
2015,3,23,5.61,6.1,0.63,330.07,103.65,112.61,12.81,0.25,1.26,3.84,16.18,10.44,13.31,16.73,11.85,22.92,11.07,8.0,72.5,0.05,100.54,5.1,4.34,95.44,6.8,4.17,96.88
2015,3,24,1.46,3.34,0.16,392.09,29.39,61.67,2.52,0.05,0.22,3.88,17.44,13.16,15.3,16.9,9.76,23.37,13.62,9.64,77.88,6.15,99.42,5.23,6.86,159.06,7.63,8.92,160.06
2015,3,25,5.61,5.87,0.62,343.42,103.26,108.39,12.59,0.24,1.2,3.7,17.26,7.41,12.34,17.08,12.97,24.04,11.07,6.53,54.69,0.01,99.36,5.01,5.24,222.0,6.98,6.41,221.75
2015,3,26,5.33,5.88,0.59,353.66,98.52,108.25,12.07,0.23,1.13,4.97,14.44,7.76,11.1,14.99,7.51,18.81,11.3,6.65,65.31,3.21,99.85,6.39,7.28,290.69,8.23,7.59,292.0
2015,3,27,4.74,5.85,0.52,333.93,87.25,106.29,10.56,0.17,0.88,4.99,14.58,5.52,10.05,15.36,9.51,19.99,10.48,5.68,56.88,0.26,100.78,6.41,3.04,305.56,8.66,2.82,306.5
2015,3,28,5.33,5.41,0.58,316.01,95.83,97.7,10.89,0.2,0.95,5.33,14.78,5.08,9.93,15.27,10.91,20.58,9.65,5.49,55.0,0.0,100.99,6.91,4.23,322.19,9.53,2.36,323.12
2015,3,29,5.97,6.7,0.65,311.85,109.5,122.34,13.84,0.27,1.38,2.8,15.23,7.49,11.36,15.98,13.88,22.25,8.37,6.41,63.69,0.0,101.27,3.83,2.53,259.56,5.32,4.48,259.69
2015,3,30,6.2,6.85,0.67,325.3,116.18,127.76,15.06,0.3,1.45,3.12,18.38,6.55,12.47,18.14,13.63,25.15,11.51,6.04,49.69,0.0,101.35,4.26,4.26,267.81,6.11,7.73,268.62
2015,3,31,6.39,6.74,0.69,327.34,118.46,124.74,15.0,0.33,1.65,3.05,20.17,7.86,14.01,19.9,14.61,28.23,13.63,6.59,48.44,0.0,101.46,4.38,2.95,249.12,6.55,2.2,249.75
2015,4,1,6.84,6.86,0.73,327.38,128.04,128.88,16.34,0.38,1.9,1.85,19.9,8.79,14.34,20.71,13.9,27.58,13.69,7.02,52.44,0.0,101.4,2.52,5.42,172.94,3.7,7.8,199.69
2015,4,2,6.96,7.02,0.73,301.59,128.25,129.69,16.39,0.33,1.62,2.66,15.87,6.76,11.32,17.69,9.85,21.1,11.25,6.1,57.19,0.0,101.5,3.43,3.23,70.38,4.62,4.7,68.62
2015,4,3,6.97,7.05,0.73,301.31,126.75,128.54,16.09,0.33,1.65,1.28,17.11,6.39,11.75,18.51,12.14,23.74,11.6,6.04,54.25,0.0,101.22,1.82,2.98,98.88,2.55,5.05,151.44
2015,4,4,6.37,7.01,0.66,324.37,116.2,127.05,14.75,0.32,1.6,3.04,18.8,6.35,12.58,19.14,13.61,25.49,11.88,6.04,48.5,0.0,100.66,4.16,3.9,213.88,5.83,4.02,214.06
2015,4,5,6.07,6.63,0.63,333.1,113.58,123.33,14.35,0.34,1.66,3.87,16.75,9.46,13.11,17.69,7.43,21.03,13.6,7.45,63.62,0.0,100.32,4.98,5.07,69.0,6.34,4.98,69.81
2015,4,6,4.69,6.51,0.48,336.55,90.54,121.76,11.36,0.26,1.28,4.86,15.68,9.2,12.44,16.78,7.81,20.31,12.5,7.26,67.94,0.0,100.87,6.23,4.14,69.56,7.84,4.02,69.12
2015,4,7,4.74,6.34,0.49,323.19,89.49,116.6,10.8,0.23,1.19,7.08,14.01,4.4,9.2,15.19,7.84,18.02,10.19,5.25,54.25,0.01,101.4,9.02,3.09,44.12,10.93,3.55,43.88
2015,4,8,6.29,6.98,0.65,306.12,114.41,125.81,14.21,0.3,1.49,4.79,12.37,2.84,7.61,14.08,10.45,17.68,7.22,4.64,54.69,0.0,102.06,6.09,6.06,27.75,7.89,6.59,27.56
2015,4,9,6.45,7.3,0.66,302.3,116.79,131.16,14.84,0.31,1.57,3.45,12.35,3.96,8.15,14.34,11.02,17.7,6.69,5.0,60.31,0.0,102.18,4.4,1.72,63.94,5.95,2.29,63.62
2015,4,10,7.17,7.43,0.73,299.32,129.79,134.51,16.59,0.36,1.79,2.22,14.06,5.44,9.75,15.78,10.3,19.44,9.13,5.55,60.0,0.0,102.27,2.92,2.87,142.19,3.84,5.19,143.44
2015,4,11,7.4,7.49,0.75,298.75,132.8,134.51,16.9,0.37,1.84,2.46,15.98,5.79,10.88,17.07,14.77,23.44,8.66,5.86,59.38,0.0,101.96,3.28,3.07,165.88,4.57,5.39,166.56
2015,4,12,7.16,7.33,0.72,306.24,129.94,133.04,16.37,0.34,-999.0,2.77,16.8,6.85,11.83,18.22,14.63,24.69,10.06,6.35,60.88,0.0,101.84,3.67,4.66,121.94,5.02,6.05,123.5
2015,4,13,7.11,7.29,0.71,313.96,129.56,132.71,16.36,0.33,-999.0,2.41,16.94,9.42,13.18,18.13,11.31,22.87,11.55,7.39,66.44,0.0,101.99,3.21,2.37,81.19,4.26,4.27,80.44
2015,4,14,7.52,7.64,0.75,298.88,134.6,136.77,17.14,0.34,1.64,2.12,16.76,7.87,12.31,18.39,11.8,22.98,11.18,6.59,60.75,0.0,102.03,2.8,2.21,73.69,3.74,4.57,72.12
2015,4,15,7.65,7.73,0.76,293.97,136.27,137.97,17.41,0.33,1.62,2.22,17.56,6.87,12.22,19.4,13.95,25.09,11.14,6.23,54.88,0.0,101.7,2.95,5.47,146.38,3.98,7.45,146.75
2015,4,16,7.65,7.71,0.76,304.67,135.96,137.21,17.28,0.35,1.73,2.2,20.49,2.86,11.68,20.89,16.63,28.8,12.18,4.88,36.56,0.0,101.4,3.06,2.75,180.75,4.35,4.61,181.56
2015,4,17,6.63,6.93,0.66,353.35,120.8,125.81,14.78,0.29,1.44,3.1,23.69,0.09,11.89,22.7,16.72,32.82,16.1,4.03,24.56,0.0,100.96,4.38,2.62,199.62,6.47,5.8,200.31
2015,4,18,5.5,6.4,0.54,381.24,102.56,117.69,12.16,0.24,1.2,2.54,20.34,9.09,14.72,21.04,14.8,28.73,13.91,7.32,52.81,0.0,100.83,3.38,5.83,123.19,4.62,8.29,125.19
2015,4,19,5.29,6.35,0.52,384.06,99.47,117.22,11.65,0.27,1.31,2.09,23.19,9.65,16.42,23.95,12.04,29.96,17.92,7.57,44.69,0.0,100.65,2.94,6.54,156.06,3.86,8.23,153.81
2015,4,20,5.93,6.33,0.58,361.61,111.21,117.92,13.02,0.29,1.44,4.42,18.81,12.81,15.81,20.01,7.16,23.08,15.93,9.22,70.44,0.02,101.11,5.59,5.91,80.88,6.66,5.25,81.44
2015,4,21,5.85,6.66,0.57,348.87,110.73,124.62,13.45,0.3,1.47,4.59,17.68,10.95,14.31,18.8,6.75,21.65,14.9,8.24,68.81,0.0,101.52,5.82,3.75,65.06,7.3,2.68,64.62
2015,4,22,5.66,7.32,0.55,353.01,108.23,136.48,13.95,0.32,1.59,3.48,17.7,10.56,14.13,19.35,8.53,22.22,13.69,7.93,66.38,0.0,101.7,4.4,1.47,86.56,5.64,0.95,86.88
2015,4,23,6.04,6.84,0.58,354.49,112.61,126.02,13.66,0.3,1.49,2.32,19.62,10.98,15.3,20.99,12.81,26.78,13.97,8.18,61.81,0.0,101.22,3.05,3.27,116.62,4.11,5.03,118.0
2015,4,24,6.16,6.89,0.59,358.88,114.59,126.87,13.92,0.29,1.45,3.16,21.1,12.76,16.93,22.15,11.39,27.94,16.55,9.22,61.19,0.0,100.81,4.09,7.04,93.0,5.03,8.3,93.0
2015,4,25,5.94,7.04,0.57,353.63,111.88,130.72,13.82,0.3,1.47,4.2,18.52,13.33,15.93,20.03,7.84,23.15,15.32,9.52,74.44,0.0,100.91,5.28,3.35,75.56,6.47,1.98,76.19
2015,4,26,6.88,7.26,0.66,356.47,127.98,134.31,16.02,0.34,1.71,4.11,19.27,13.62,16.44,20.87,11.05,25.36,14.32,9.77,73.25,0.01,100.62,5.2,4.58,93.5,6.38,4.11,95.0
2015,4,27,6.29,6.9,0.59,371.04,117.9,128.16,14.35,0.32,1.61,3.05,21.31,12.72,17.01,22.59,12.98,28.53,15.55,9.34,63.56,0.0,100.22,3.88,6.3,62.56,4.98,7.77,79.25
2015,4,28,7.35,7.71,0.7,334.09,134.79,140.94,17.13,0.36,-999.0,2.21,20.45,11.43,15.94,22.76,11.64,26.85,15.21,8.54,61.75,0.0,100.96,2.85,4.81,162.75,3.98,6.08,161.06
2015,4,29,7.61,7.78,0.72,330.1,141.08,143.87,18.12,0.44,2.2,3.91,19.64,12.8,16.22,21.44,9.06,24.68,15.62,9.22,68.12,0.0,101.3,4.94,3.24,88.56,6.2,3.06,89.94
2015,4,30,7.14,7.66,0.67,342.55,133.78,142.21,17.2,0.38,1.91,3.96,19.68,12.33,16.01,21.1,9.74,24.91,15.17,8.91,65.94,0.0,101.34,5.06,3.95,81.19,6.36,3.12,81.25
2015,5,1,7.79,7.89,0.73,331.12,143.67,145.15,18.38,0.4,2.0,3.24,21.16,11.81,16.49,22.68,12.34,27.73,15.4,8.73,60.38,0.0,101.31,4.2,1.98,102.44,5.55,3.3,103.62
2015,5,2,7.59,7.87,0.71,348.73,139.33,143.96,17.74,0.37,1.84,2.15,25.53,9.62,17.58,25.68,17.89,34.15,16.25,7.51,42.19,0.0,100.93,3.02,1.77,237.19,4.16,2.26,237.69
2015,5,3,7.72,7.78,0.72,364.41,143.3,144.25,18.21,0.39,1.96,2.35,27.62,9.19,18.4,27.18,17.2,35.86,18.65,7.39,35.56,0.0,100.78,3.38,3.95,271.88,4.71,4.6,272.88
2015,5,4,7.92,7.97,0.73,367.92,146.35,147.12,18.77,0.42,2.1,1.69,30.4,6.55,18.48,28.91,17.28,39.17,21.89,6.23,25.62,0.0,100.67,2.38,2.44,242.81,3.29,3.38,243.69
2015,5,5,7.82,7.89,0.73,373.47,145.01,145.99,18.49,0.41,2.06,1.6,29.85,7.35,18.6,29.94,14.99,38.51,23.51,6.71,27.75,0.0,100.64,2.3,3.88,144.06,3.52,6.99,147.5
2015,5,6,7.81,7.91,0.72,373.32,142.79,144.45,18.09,0.4,2.01,1.77,29.31,8.33,18.82,29.89,18.06,38.99,20.93,7.26,32.38,0.0,100.68,2.55,2.54,141.62,3.84,5.61,143.19
2015,5,7,7.16,7.54,0.66,369.88,134.37,140.64,16.75,0.39,1.98,3.95,24.26,14.07,19.16,25.77,9.35,29.12,19.77,10.13,56.0,0.0,101.02,5.02,4.64,77.88,6.23,4.57,78.38
2015,5,8,7.58,7.77,0.7,370.5,140.98,144.15,17.91,0.45,2.31,2.53,25.98,12.69,19.33,27.23,18.48,37.01,18.53,9.46,51.44,0.0,100.88,3.3,4.95,120.69,4.38,5.78,120.62
