YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M
1990,6,12,4.71,7.49,0.41,392.0,98.1,-999.0,-999.0,-999.0,-999.0,2.63
1990,6,13,7.61,7.77,0.66,373.3,152.3,-999.0,-999.0,-999.0,-999.0,2.25
1990,6,14,7.37,7.14,0.64,393.2,149.0,-999.0,-999.0,-999.0,-999.0,1.45
1990,6,15,7.43,8.1,0.64,391.5,149.5,-999.0,-999.0,-999.0,-999.0,2.65
1990,6,16,3.85,7.99,0.34,396.6,82.1,-999.0,-999.0,-999.0,-999.0,1.91
1990,6,17,5.66,8.25,0.49,404.7,114.6,-999.0,-999.0,-999.0,-999.0,1.78
1990,6,18,6.08,7.57,0.52,404.7,125.0,-999.0,-999.0,-999.0,-999.0,1.93
1990,6,19,5.79,7.16,0.5,414.5,118.5,-999.0,-999.0,-999.0,-999.0,0.88
1990,6,20,5.13,7.03,0.45,418.1,106.1,-999.0,-999.0,-999.0,-999.0,2.7
1990,6,21,6.81,7.94,0.59,414.4,138.3,-999.0,-999.0,-999.0,-999.0,2.38
1990,6,22,7.92,8.02,0.69,409.8,162.0,-999.0,-999.0,-999.0,-999.0,1.13
1990,6,23,8.27,8.27,0.72,360.5,160.9,-999.0,-999.0,-999.0,-999.0,1.47
1990,6,24,8.19,8.19,0.71,376.6,162.5,-999.0,-999.0,-999.0,-999.0,1.92
1990,6,25,7.67,7.73,0.66,379.6,153.3,-999.0,-999.0,-999.0,-999.0,1.9
1990,6,26,7.98,7.68,0.7,376.5,158.1,-999.0,-999.0,-999.0,-999.0,1.66
1990,6,27,8.12,7.89,0.7,385.6,161.1,-999.0,-999.0,-999.0,-999.0,2.35
1990,6,28,7.82,7.82,0.68,378.5,155.8,-999.0,-999.0,-999.0,-999.0,1.84
1990,6,29,7.7,7.52,0.67,401.6,154.1,-999.0,-999.0,-999.0,-999.0,1.73
1990,6,30,7.28,7.28,0.63,424.9,146.7,-999.0,-999.0,-999.0,-999.0,1.86
1990,7,1,7.54,7.53,0.66,405.0,150.8,-999.0,-999.0,-999.0,-999.0,2.28
1990,7,2,7.36,7.78,0.64,407.9,149.9,-999.0,-999.0,-999.0,-999.0,2.8
1990,7,3,7.46,7.26,0.65,415.0,151.3,-999.0,-999.0,-999.0,-999.0,2.79
1990,7,4,7.32,8.01,0.64,390.7,147.7,-999.0,-999.0,-999.0,-999.0,3.83
1990,7,5,7.94,7.94,0.7,368.5,158.5,-999.0,-999.0,-999.0,-999.0,1.73
1990,7,6,7.29,7.23,0.63,368.8,146.4,-999.0,-999.0,-999.0,-999.0,2.95
1990,7,7,7.5,7.3,0.66,364.3,150.3,-999.0,-999.0,-999.0,-999.0,4.1
1990,7,8,6.71,7.14,0.59,384.1,136.0,-999.0,-999.0,-999.0,-999.0,3.79
1990,7,9,7.63,7.57,0.67,373.0,153.4,-999.0,-999.0,-999.0,-999.0,1.87
1990,7,10,7.24,7.19,0.63,373.2,145.6,-999.0,-999.0,-999.0,-999.0,2.32
1990,7,11,7.72,7.33,0.68,368.0,153.7,-999.0,-999.0,-999.0,-999.0,4.19
1990,7,12,7.3,7.27,0.64,379.6,147.2,-999.0,-999.0,-999.0,-999.0,2.91
1990,7,13,4.73,7.78,0.41,405.3,100.0,-999.0,-999.0,-999.0,-999.0,3.02
1990,7,14,7.28,7.2,0.64,368.9,146.3,-999.0,-999.0,-999.0,-999.0,1.98
1990,7,15,7.29,7.31,0.65,385.9,146.7,-999.0,-999.0,-999.0,-999.0,2.23
1990,7,16,6.19,7.07,0.55,416.4,126.7,-999.0,-999.0,-999.0,-999.0,2.01
1990,7,17,6.14,6.53,0.55,406.2,126.1,-999.0,-999.0,-999.0,-999.0,1.36
1990,7,18,7.4,7.55,0.66,390.9,150.0,-999.0,-999.0,-999.0,-999.0,2.06
1990,7,19,7.36,7.36,0.66,372.5,147.1,-999.0,-999.0,-999.0,-999.0,2.37
1990,7,20,7.62,7.38,0.68,360.0,150.4,-999.0,-999.0,-999.0,-999.0,2.06
1990,7,21,7.91,7.75,0.71,346.6,153.1,-999.0,-999.0,-999.0,-999.0,2.01
1990,7,22,7.77,7.77,0.7,347.1,150.5,-999.0,-999.0,-999.0,-999.0,2.02
1990,7,23,7.52,7.52,0.68,353.2,146.2,-999.0,-999.0,-999.0,-999.0,1.68
1990,7,24,7.24,7.17,0.66,376.0,144.2,-999.0,-999.0,-999.0,-999.0,2.01
1990,7,25,7.32,7.32,0.66,362.2,143.6,-999.0,-999.0,-999.0,-999.0,2.25
1990,7,26,4.54,7.36,0.41,415.0,96.0,-999.0,-999.0,-999.0,-999.0,2.09
1990,7,27,7.05,7.02,0.64,416.9,143.4,-999.0,-999.0,-999.0,-999.0,2.78
1990,7,28,6.85,6.93,0.62,401.5,137.6,-999.0,-999.0,-999.0,-999.0,1.7
1990,7,29,6.35,6.53,0.58,418.1,129.1,-999.0,-999.0,-999.0,-999.0,2.03
1990,7,30,7.06,7.71,0.65,404.9,143.4,-999.0,-999.0,-999.0,-999.0,2.69
1990,7,31,7.12,7.02,0.66,372.6,141.7,-999.0,-999.0,-999.0,-999.0,2.28
1990,8,1,7.16,7.14,0.66,374.3,143.1,-999.0,-999.0,-999.0,-999.0,1.99
1990,8,2,6.46,6.3,0.59,396.8,130.6,-999.0,-999.0,-999.0,-999.0,0.98
1990,8,3,5.31,6.9,0.49,409.8,109.9,-999.0,-999.0,-999.0,-999.0,1.44
1990,8,4,4.25,7.24,0.39,419.9,90.1,-999.0,-999.0,-999.0,-999.0,0.95
1990,8,5,4.58,7.19,0.43,401.1,95.4,-999.0,-999.0,-999.0,-999.0,1.35
1990,8,6,5.52,7.49,0.52,411.2,113.2,-999.0,-999.0,-999.0,-999.0,0.83
1990,8,7,6.42,7.26,0.6,412.7,132.2,-999.0,-999.0,-999.0,-999.0,0.82
1990,8,8,6.96,7.34,0.66,400.8,140.1,-999.0,-999.0,-999.0,-999.0,2.27
1990,8,9,7.0,7.24,0.66,396.9,140.9,-999.0,-999.0,-999.0,-999.0,1.99
