ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_RANGE,WD10M,WS50M,WS50M_RANGE,WD50M,Date
6.83,6.81,0.76,291.37,123.09,123.48,15.62,0.33,1.62,2.35,15.94,1.81,8.87,17.03,16.93,24.8,7.87,4.64,47.56,0.0,97.1,3.48,2.89,170.0,5.02,5.24,172.25,2016-03-27
6.91,6.98,0.76,288.17,123.77,125.68,15.83,0.35,1.78,2.45,18.4,-1.64,8.38,18.92,16.47,26.76,10.29,3.54,29.69,0.0,96.99,3.73,5.05,223.44,5.27,5.87,225.69,2016-03-28
6.92,6.99,0.76,289.41,124.4,126.1,15.91,0.33,1.62,2.63,18.3,1.16,9.73,18.69,18.44,27.57,9.13,4.58,41.25,0.0,97.13,3.73,5.83,158.94,5.23,6.69,159.94,2016-03-29
6.99,6.96,0.76,293.3,124.07,124.2,15.66,0.32,1.59,1.88,21.88,-6.19,7.85,19.68,14.16,29.81,15.65,2.44,15.38,0.0,97.23,2.53,4.88,223.88,3.13,5.2,210.06,2016-03-30
4.57,6.86,0.49,330.04,84.57,122.52,10.95,0.24,1.2,2.17,18.08,-5.15,6.46,16.38,12.27,25.87,13.6,2.69,21.06,0.0,96.82,3.31,4.08,160.0,4.72,4.12,161.06,2016-03-31
3.06,5.97,0.33,359.3,57.98,106.99,6.73,0.15,0.75,2.98,17.86,-2.7,7.58,17.44,13.78,25.65,11.87,3.48,28.5,8.56,96.05,4.34,4.27,95.81,6.12,6.3,98.12,2016-04-01
1.92,3.84,0.2,370.02,37.29,68.64,2.83,0.05,0.24,4.29,17.06,9.23,13.15,17.25,9.05,21.66,12.62,7.63,61.56,1.6,95.64,5.81,4.47,59.5,7.98,5.73,60.44,2016-04-02
5.9,6.15,0.62,331.9,108.37,113.05,13.12,0.27,1.38,3.51,16.47,6.75,11.61,17.66,13.59,23.83,10.24,6.41,56.56,0.03,96.62,4.83,5.55,52.38,6.43,6.16,52.38,2016-04-03
6.3,6.48,0.66,317.66,114.28,117.58,13.98,0.3,1.48,1.97,17.6,5.36,11.48,18.92,15.48,26.31,10.83,5.86,50.44,0.03,96.55,2.87,3.72,90.69,3.95,4.99,90.38,2016-04-04
5.81,6.52,0.61,337.34,105.99,118.56,12.95,0.27,1.35,4.29,17.94,8.3,13.12,19.31,17.0,27.27,10.27,7.2,60.25,0.15,95.65,5.7,4.7,76.62,7.38,4.32,78.19,2016-04-05
3.2,5.93,0.34,361.51,63.22,109.91,7.23,0.14,0.71,6.12,16.96,10.32,13.64,17.87,8.91,22.1,13.19,8.24,67.31,0.2,95.22,8.1,4.86,59.12,9.71,4.48,60.88,2016-04-06
3.77,6.45,0.39,350.95,72.39,119.18,8.98,0.17,0.89,4.84,14.33,8.63,11.48,15.3,7.52,18.48,10.96,7.32,70.0,12.49,95.33,6.4,9.02,185.62,8.19,9.83,186.0,2016-04-07
6.09,6.75,0.62,327.87,113.29,125.26,14.22,0.3,1.48,3.38,15.19,5.19,10.19,16.54,12.77,21.53,8.76,5.8,54.69,0.01,96.06,4.62,4.06,278.44,6.52,3.17,278.69,2016-04-08
6.99,7.34,0.72,299.55,126.41,132.76,16.32,0.33,1.63,2.78,14.8,2.1,8.45,16.21,9.62,20.18,10.56,4.7,46.0,0.23,96.18,3.76,8.02,306.44,5.04,9.24,305.31,2016-04-09
7.49,7.65,0.77,280.05,134.91,138.04,17.56,0.38,1.91,2.45,14.06,0.17,7.12,15.26,16.53,22.26,5.73,4.03,43.06,0.0,96.55,3.59,4.73,171.69,4.82,5.59,174.06,2016-04-10
7.16,7.15,0.73,300.75,129.48,129.66,16.22,0.34,1.7,2.21,18.88,-1.97,8.46,18.23,16.66,27.22,10.55,3.42,26.38,0.0,96.8,3.13,3.25,223.12,4.02,2.82,223.19,2016-04-11
7.27,7.26,0.73,316.52,130.87,131.02,16.47,0.4,2.02,2.51,23.23,-1.62,10.8,21.28,15.95,31.92,15.97,3.54,21.5,0.0,96.72,3.56,7.36,148.62,4.81,8.24,149.25,2016-04-12
6.83,6.86,0.69,335.82,123.39,124.27,15.14,0.38,1.9,3.27,22.51,1.7,12.11,22.33,18.31,32.9,14.58,4.64,29.69,0.0,96.21,4.49,9.36,140.12,5.9,11.46,142.81,2016-04-13
7.74,7.75,0.77,308.2,141.86,142.27,18.61,0.45,2.28,3.43,19.37,3.74,11.55,21.25,16.01,28.02,12.01,5.19,39.75,0.0,96.64,4.67,8.56,105.25,5.98,11.06,106.25,2016-04-14
7.6,7.66,0.76,314.9,138.17,139.44,17.88,0.44,2.21,1.67,19.28,5.38,12.33,20.89,16.3,28.0,11.7,5.86,45.44,0.0,96.81,2.32,3.02,132.38,2.94,3.4,132.88,2016-04-15
7.43,7.67,0.73,320.18,133.62,137.96,17.14,0.41,2.05,3.42,21.71,1.02,11.37,21.87,14.91,29.7,14.79,4.33,28.12,0.0,96.66,4.52,6.18,82.31,5.78,7.1,82.94,2016-04-16
7.18,7.2,0.71,335.81,130.07,130.76,16.19,0.35,1.77,5.23,21.87,5.9,13.88,22.98,17.46,31.59,14.13,6.1,39.0,0.0,96.39,6.94,3.83,62.81,8.93,4.82,64.0,2016-04-17
6.99,7.2,0.69,340.66,127.29,131.18,15.82,0.37,1.84,5.23,21.98,6.69,14.33,23.5,16.89,31.33,14.44,6.41,41.44,0.0,96.41,6.93,8.08,39.19,8.62,9.52,38.62,2016-04-18
6.86,7.55,0.67,338.38,126.4,138.45,16.25,0.4,2.01,5.62,21.93,4.98,13.46,22.99,16.63,30.83,14.2,5.62,36.12,0.0,96.6,7.45,6.01,49.94,9.51,5.55,49.56,2016-04-19
7.66,7.67,0.75,315.34,139.2,139.67,17.8,0.42,2.13,4.58,19.83,2.34,11.08,21.44,15.18,28.63,13.45,4.82,35.88,0.0,96.8,6.04,3.81,74.25,7.8,2.93,74.69,2016-04-20
6.33,7.07,0.62,339.2,118.72,131.93,14.7,0.34,1.73,5.49,18.42,8.58,13.51,19.96,11.45,25.31,13.86,7.32,58.25,0.01,97.03,7.2,3.85,76.06,8.67,2.51,76.69,2016-04-21
5.37,7.38,0.52,343.47,101.99,135.97,12.84,0.31,1.55,4.11,18.1,4.08,11.08,19.57,13.48,25.73,12.24,5.37,43.94,0.0,96.87,5.44,6.77,63.62,6.69,6.86,62.38,2016-04-22
7.35,7.53,0.71,329.38,136.34,139.53,17.4,0.41,2.02,3.21,20.82,5.58,13.19,21.9,15.56,28.36,12.8,5.98,39.75,0.0,96.52,4.33,7.57,242.12,5.54,8.22,244.06,2016-04-23
6.88,7.71,0.66,355.69,129.7,144.06,16.87,0.41,2.05,2.95,20.51,10.05,15.28,22.43,12.04,26.51,14.47,8.0,53.06,0.03,96.17,3.87,4.42,123.62,5.03,5.9,120.25,2016-04-24
7.5,8.03,0.72,319.47,138.31,147.82,18.09,0.45,2.28,3.55,18.27,4.34,11.31,21.08,12.65,25.3,12.65,5.49,44.12,0.0,96.46,4.58,3.05,128.88,5.8,4.11,142.75,2016-04-25
7.45,7.85,0.71,311.07,137.59,144.44,17.72,0.42,2.12,2.16,16.89,4.5,10.69,19.34,15.34,24.09,8.76,5.43,46.19,0.0,96.69,2.88,3.02,146.94,3.62,2.51,147.19,2016-04-26
7.28,7.36,0.69,337.86,133.79,135.22,16.7,0.38,1.88,1.73,22.34,5.3,13.83,24.76,19.28,31.84,12.56,5.8,38.81,0.0,96.3,2.45,4.39,132.62,3.32,6.53,135.5,2016-04-27
7.19,7.2,0.68,345.84,131.88,132.2,16.21,0.36,1.81,4.62,23.71,5.95,14.83,25.73,19.16,34.28,15.12,6.1,36.0,0.0,95.96,6.05,6.39,77.81,7.5,8.59,79.62,2016-04-28
6.56,7.51,0.62,356.1,123.58,139.81,15.56,0.39,1.96,5.77,21.97,9.87,15.92,24.3,13.23,29.56,16.33,7.87,49.25,0.0,96.47,7.48,5.75,68.81,8.73,7.38,68.19,2016-04-29
6.59,7.07,0.62,361.34,122.86,131.14,14.84,0.35,1.77,4.16,21.95,8.81,15.38,24.21,16.35,30.75,14.4,7.32,46.62,0.0,96.51,5.38,6.88,96.0,6.56,7.38,97.25,2016-04-30
5.01,7.52,0.47,363.59,93.8,138.41,11.94,0.29,1.46,5.58,19.64,6.4,13.02,22.0,14.94,27.45,12.51,6.35,45.88,0.9,96.49,7.25,9.19,104.25,8.69,10.36,103.25,2016-05-01
7.57,8.12,0.7,302.84,136.53,145.73,17.44,0.35,1.75,4.57,15.74,0.64,8.19,18.55,14.89,23.48,8.58,4.15,40.0,0.28,96.82,5.88,4.45,243.94,7.24,5.35,244.06,2016-05-02
8.24,8.26,0.77,294.09,149.09,149.36,19.2,0.41,2.06,3.27,17.69,2.32,10.01,20.02,18.05,26.69,8.63,4.7,41.44,0.0,97.08,4.34,5.07,282.06,6.11,4.32,282.75,2016-05-03
8.36,8.47,0.77,297.26,151.49,153.23,19.83,0.44,2.16,2.8,19.54,-0.88,9.33,21.28,18.71,28.72,10.01,3.72,29.0,0.0,96.98,3.88,4.47,223.19,5.41,5.99,224.88,2016-05-04
5.72,7.73,0.53,346.27,107.97,142.4,13.64,0.33,1.64,3.49,20.56,3.71,12.14,22.61,17.49,29.19,11.69,5.19,37.88,0.43,96.7,4.62,3.66,155.44,6.37,6.23,156.62,2016-05-05
7.33,7.61,0.68,355.5,136.5,141.07,17.23,0.4,1.99,3.32,22.33,7.64,14.98,24.59,12.38,29.37,16.98,6.77,40.88,0.03,96.32,4.3,7.73,143.44,4.98,8.86,145.62,2016-05-06
5.73,6.63,0.52,366.9,108.12,123.49,12.52,0.28,1.39,3.7,19.42,13.69,16.55,20.96,10.71,26.1,15.39,10.25,72.0,24.07,95.75,4.84,6.95,107.38,6.01,8.31,108.5,2016-05-07
7.31,7.92,0.67,346.28,136.96,147.37,17.62,0.38,1.86,2.59,18.98,10.6,14.79,21.85,12.13,25.27,13.15,8.3,62.44,0.14,96.3,3.43,3.22,113.06,4.53,4.8,113.94,2016-05-08
7.37,7.54,0.67,350.93,136.33,139.04,16.97,0.38,1.91,3.62,21.85,10.19,16.02,23.45,18.19,31.51,13.32,8.18,55.75,0.03,96.52,4.81,4.39,122.81,6.19,3.35,125.25,2016-05-09
6.26,6.51,0.57,400.06,115.98,119.8,13.0,0.3,1.51,3.61,25.46,11.7,18.58,26.58,17.41,33.61,16.19,8.97,46.75,0.01,96.37,4.77,8.42,162.62,6.26,10.47,165.19,2016-05-10
5.93,6.49,0.54,420.77,113.56,123.25,12.96,0.3,1.53,6.27,26.55,13.7,20.13,27.46,13.18,33.14,19.96,10.31,46.25,0.75,95.95,8.3,9.41,227.06,10.86,9.97,227.88,2016-05-11
7.69,8.02,0.7,353.17,140.98,146.04,17.9,0.43,2.16,4.1,23.09,6.12,14.61,24.97,12.92,30.05,17.13,6.53,37.88,0.08,95.92,5.51,7.23,203.19,7.51,7.99,217.56,2016-05-12
7.63,8.01,0.69,334.7,141.9,147.84,18.2,0.46,2.34,3.27,20.36,8.22,14.29,22.98,13.22,27.33,14.11,7.14,49.5,0.08,96.22,4.27,6.49,123.38,5.18,7.98,124.88,2016-05-13
7.88,8.41,0.71,333.88,145.55,154.11,18.96,0.42,2.12,2.86,19.09,6.91,13.01,21.7,13.78,25.81,12.02,6.53,49.31,0.03,96.57,3.85,5.28,169.56,5.16,7.66,171.31,2016-05-14
8.49,8.57,0.77,310.39,155.58,156.6,20.38,0.4,1.98,2.35,19.31,4.5,11.9,22.15,14.55,26.49,11.94,5.55,42.81,0.0,97.01,3.28,5.21,155.25,4.7,7.23,172.31,2016-05-15
8.12,8.32,0.73,325.02,150.21,153.4,19.47,0.45,2.23,2.37,20.51,6.81,13.65,23.26,14.92,27.73,12.81,6.41,44.44,0.02,97.08,3.24,4.32,118.12,4.49,6.8,118.75,2016-05-16
8.0,8.3,0.72,333.24,147.37,152.13,19.02,0.42,2.1,3.27,21.51,8.65,15.08,23.91,15.56,29.51,13.95,7.32,49.25,0.0,96.94,4.27,2.82,114.19,5.62,3.58,116.88,2016-05-17
5.29,7.46,0.48,372.8,101.59,137.95,12.2,0.29,1.45,3.52,20.84,9.3,15.08,21.8,11.34,26.75,15.41,7.57,49.75,0.01,96.67,4.6,4.27,70.25,5.95,5.41,71.12,2016-05-18
6.05,7.08,0.54,379.84,113.44,130.8,13.28,0.29,1.44,5.98,23.14,10.69,16.91,24.32,12.82,29.9,17.08,8.36,47.31,0.62,96.36,7.84,5.74,41.75,9.69,4.52,41.5,2016-05-19
8.58,8.61,0.77,315.38,158.41,158.73,20.84,0.46,2.29,6.12,19.63,5.04,12.33,21.71,13.27,26.71,13.44,5.68,41.94,0.0,96.7,7.94,5.47,97.06,9.62,5.2,111.31,2016-05-20
8.65,8.69,0.77,300.95,156.82,157.16,20.39,0.45,2.28,2.45,19.79,3.23,11.51,22.65,18.05,28.4,10.35,5.0,39.94,0.0,97.09,3.25,6.18,141.81,4.15,8.2,145.38,2016-05-21
8.49,8.54,0.76,319.88,155.23,155.65,20.11,0.49,2.49,3.13,22.27,3.14,12.7,23.35,16.02,30.13,14.12,4.94,31.12,0.0,97.08,4.15,5.95,210.69,5.47,7.48,212.0,2016-05-22
8.2,8.28,0.73,338.56,150.88,151.89,19.27,0.47,2.4,3.34,25.87,2.84,14.35,26.76,16.2,33.94,17.74,4.88,24.75,0.0,96.93,4.72,5.59,237.81,6.38,5.34,238.31,2016-05-23
8.34,8.38,0.74,333.45,154.65,154.96,19.97,0.48,2.45,3.09,23.01,6.6,14.8,25.49,17.74,31.8,14.06,6.41,40.94,0.0,96.78,4.07,5.19,144.12,5.01,6.51,146.25,2016-05-24
8.0,8.05,0.71,355.01,147.75,148.33,18.6,0.45,2.26,3.03,26.91,5.53,16.23,27.93,21.46,37.04,15.58,5.98,32.75,0.0,96.65,4.14,8.26,172.31,5.26,9.3,173.75,2016-05-25
8.28,8.35,0.73,361.55,151.51,152.41,19.3,0.48,2.41,2.43,31.57,0.73,16.15,31.08,15.91,40.06,24.15,4.15,15.5,0.0,96.59,3.31,4.45,195.25,4.2,4.69,194.06,2016-05-26
7.72,7.95,0.68,380.94,142.38,145.86,17.71,0.42,2.16,2.11,33.61,3.14,18.37,32.62,17.6,41.96,24.36,5.07,16.06,0.0,96.62,2.78,5.03,156.25,3.45,5.2,159.31,2016-05-27
6.29,7.64,0.55,419.12,119.28,142.13,14.48,0.37,1.88,3.5,33.17,6.64,19.9,33.71,14.8,41.15,26.36,6.35,20.62,0.0,96.55,4.6,8.94,200.5,5.89,10.27,200.12,2016-05-28
7.03,7.36,0.62,406.12,133.55,139.09,16.35,0.4,2.03,3.27,30.33,11.13,20.73,32.78,16.34,36.83,20.5,8.61,32.44,0.0,96.54,4.22,5.77,138.81,5.07,6.54,156.06,2016-05-29
7.53,8.03,0.66,377.98,143.41,151.56,18.27,0.46,2.32,3.34,24.98,7.93,16.45,28.42,14.82,32.88,18.06,7.02,38.62,0.0,96.77,4.21,3.07,100.81,4.77,4.49,100.62,2016-05-30
4.17,7.38,0.37,378.98,82.98,139.56,9.66,0.23,1.18,4.04,21.47,11.04,16.26,22.39,7.25,25.95,18.7,8.54,51.75,4.81,96.74,5.23,2.91,81.31,6.34,3.13,82.06,2016-05-31
6.56,7.46,0.58,378.9,124.51,139.52,14.99,0.37,1.84,4.96,22.45,11.11,16.78,24.55,11.58,28.73,17.15,8.54,50.69,0.29,96.72,6.41,5.77,67.94,7.77,5.26,66.81,2016-06-01
8.3,8.57,0.73,342.45,154.41,158.39,20.02,0.48,2.38,2.51,23.33,11.17,17.25,26.58,13.95,30.17,16.22,8.61,50.12,0.0,96.72,3.32,2.98,143.06,4.49,4.89,145.69,2016-06-02
7.76,8.16,0.68,356.6,146.02,152.41,18.55,0.45,2.27,2.27,24.97,9.87,17.42,27.47,16.83,33.05,16.22,7.93,42.56,0.0,96.49,3.02,4.28,187.12,3.88,4.16,189.12,2016-06-03
7.82,7.98,0.68,370.83,147.19,149.59,18.55,0.45,2.31,4.73,26.06,10.98,18.52,28.18,13.29,33.4,20.11,8.48,40.94,0.02,96.4,6.14,4.93,79.62,7.68,2.91,79.75,2016-06-04
7.72,7.9,0.67,359.02,145.32,148.04,18.24,0.45,2.3,7.91,24.52,9.56,17.04,26.06,11.98,31.25,19.27,7.75,41.19,0.0,96.41,10.3,6.18,62.12,12.25,5.62,62.38,2016-06-05
8.22,8.27,0.72,350.0,153.73,153.98,19.62,0.49,2.49,4.91,24.94,9.29,17.12,27.3,15.36,32.69,17.33,7.63,42.19,0.0,96.85,6.35,6.95,72.88,7.86,6.61,72.31,2016-06-06
8.31,8.44,0.73,358.91,156.71,158.32,20.27,0.52,2.66,1.98,27.18,9.08,18.13,30.21,17.33,35.23,17.9,7.51,36.62,0.0,97.05,2.7,3.67,130.44,3.51,5.66,132.81,2016-06-07
8.07,8.39,0.7,364.72,153.16,158.08,19.86,0.51,2.57,2.5,27.06,9.56,18.31,30.35,13.86,33.68,19.82,7.69,35.38,0.0,96.98,3.24,4.17,111.94,4.19,5.55,114.69,2016-06-08
