ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_RANGE,WD10M,WS50M,WS50M_RANGE,WD50M,Date
7.62,7.79,0.73,315.42,140.85,144.16,18.01,0.37,1.83,2.37,15.08,7.66,11.37,17.4,15.11,22.79,7.67,6.65,66.62,0.01,99.21,3.3,4.46,181.62,4.88,7.59,194.44,2004-04-27
4.85,7.42,0.46,346.23,91.63,137.06,11.93,0.24,1.23,3.48,16.39,10.54,13.47,17.3,14.89,24.0,9.1,8.06,71.5,0.01,98.94,4.95,6.59,159.94,6.62,6.2,160.88,2004-04-28
5.56,6.55,0.52,380.73,102.8,120.14,12.29,0.27,1.34,3.61,18.71,12.38,15.55,19.83,15.73,28.19,12.44,9.22,71.5,3.58,98.01,5.01,7.1,221.44,6.87,7.12,222.12,2004-04-29
6.79,7.59,0.64,358.02,127.33,141.4,16.35,0.38,1.88,1.98,17.26,11.12,14.19,18.23,13.61,24.68,11.07,8.42,71.0,6.51,98.49,2.89,2.16,285.62,4.52,4.28,285.12,2004-04-30
7.25,7.79,0.68,336.14,134.43,144.02,17.09,0.34,-999.0,2.05,18.04,9.29,13.66,19.7,16.12,26.24,10.12,7.45,63.38,0.0,99.03,2.98,1.45,236.0,4.51,3.09,237.5,2004-05-01
7.61,7.82,0.71,330.76,140.85,144.73,17.95,0.41,2.09,3.3,18.55,10.45,14.51,19.33,15.16,26.91,11.75,8.06,65.06,0.0,98.94,4.66,7.09,144.0,6.29,7.54,144.75,2004-05-02
4.97,6.36,0.46,382.84,92.9,116.67,10.77,0.25,1.27,4.15,19.67,10.87,15.26,19.73,18.61,30.12,11.51,8.36,64.31,0.78,97.84,5.89,9.61,203.19,8.09,10.81,203.44,2004-05-03
7.01,7.12,0.65,347.44,127.59,129.66,15.7,0.33,1.65,3.52,18.77,7.5,13.14,19.46,18.72,28.74,10.02,6.71,56.88,0.13,97.89,4.9,8.29,200.94,6.8,10.15,201.56,2004-05-04
5.77,7.66,0.53,360.02,108.43,142.3,14.08,0.27,1.35,2.97,17.84,9.05,13.45,19.06,14.61,25.19,10.58,7.39,60.94,0.18,98.02,4.09,5.62,296.38,5.87,5.85,295.0,2004-05-05
7.23,7.77,0.66,352.12,134.04,144.16,17.12,0.38,1.89,3.3,18.98,8.7,13.83,20.3,16.53,27.69,11.15,7.2,57.25,0.01,98.46,4.54,6.03,290.94,5.98,8.23,289.62,2004-05-06
7.42,7.73,0.68,355.33,139.05,144.87,17.69,0.4,1.99,2.59,18.87,9.88,14.37,19.94,16.81,27.37,10.55,7.69,60.56,0.06,98.91,3.52,5.91,217.0,4.59,6.8,218.06,2004-05-07
7.33,7.63,0.67,347.36,136.71,141.89,17.17,0.41,2.05,4.36,17.93,10.11,14.02,19.68,12.8,25.11,12.31,7.87,64.31,0.02,98.92,5.89,5.2,56.56,7.44,5.58,56.19,2004-05-08
8.07,8.13,0.74,314.37,149.73,150.88,19.27,0.45,2.27,4.6,15.61,6.05,10.83,17.22,12.27,22.27,10.0,5.98,58.06,0.0,99.12,6.24,7.42,257.81,8.1,7.2,256.94,2004-05-09
8.18,8.26,0.75,323.69,151.13,152.5,19.45,0.45,2.29,2.07,17.98,7.54,12.76,19.73,17.49,27.0,9.51,6.59,57.31,0.0,99.17,2.81,4.84,167.81,3.78,7.95,170.81,2004-05-10
7.7,7.78,0.7,339.49,142.88,144.24,18.11,0.44,2.2,4.16,18.82,10.23,14.52,19.87,13.89,26.12,12.23,7.93,63.56,0.0,98.85,5.72,9.83,125.88,7.25,10.98,127.06,2004-05-11
7.6,7.64,0.69,353.98,136.7,137.3,16.97,0.41,2.07,4.12,20.14,6.97,13.55,21.23,16.73,29.02,12.29,6.71,52.5,0.02,98.32,5.65,8.89,250.44,7.81,11.06,250.75,2004-05-12
6.51,7.88,0.59,355.54,121.59,146.52,15.63,0.37,1.83,4.21,17.69,8.79,13.24,19.02,11.46,24.18,12.73,7.14,58.25,0.85,98.96,5.8,6.0,314.56,7.97,4.98,314.12,2004-05-13
8.1,8.17,0.73,326.78,148.98,150.09,18.92,0.44,2.21,1.5,18.58,7.3,12.94,21.05,16.27,26.64,10.37,6.47,53.81,0.04,99.46,2.2,2.76,208.0,3.4,5.6,219.19,2004-05-14
7.81,7.99,0.7,336.71,145.46,148.58,18.45,0.41,2.05,1.82,18.83,9.69,14.26,20.98,13.98,25.79,11.8,7.57,59.62,0.28,99.73,2.49,4.02,123.25,3.25,6.65,122.75,2004-05-15
7.7,7.92,0.7,344.13,144.02,147.82,18.34,0.39,1.95,2.35,18.55,11.45,15.01,20.33,12.29,24.64,12.35,8.48,67.31,2.71,99.58,3.23,2.79,95.06,4.47,3.2,94.75,2004-05-16
7.7,7.99,0.69,338.52,142.82,147.95,18.12,0.38,1.88,3.21,18.44,9.7,14.07,20.19,12.91,25.42,12.51,7.63,62.88,0.01,99.52,4.35,4.73,31.12,5.91,4.34,30.44,2004-05-17
7.7,8.34,0.69,327.35,141.88,153.88,18.24,0.38,1.86,3.67,16.4,8.72,12.56,18.09,12.09,22.79,10.69,7.08,65.19,0.02,99.96,5.04,4.53,93.81,6.93,3.48,93.44,2004-05-18
8.35,8.49,0.74,313.26,151.36,153.72,19.36,0.4,1.98,1.86,17.31,7.36,12.33,19.7,15.23,24.76,9.53,6.47,58.88,0.0,100.23,2.67,2.59,90.25,3.78,5.76,91.19,2004-05-19
8.39,8.46,0.75,318.45,154.17,155.16,19.79,0.41,2.0,2.76,18.54,8.23,13.38,20.51,16.48,26.91,10.44,6.84,56.56,0.0,99.91,3.84,3.1,176.81,5.32,4.95,178.25,2004-05-20
8.17,8.28,0.73,336.52,150.8,152.56,19.25,0.41,2.03,2.7,20.07,9.18,14.62,21.81,17.33,28.76,11.44,7.39,56.44,0.02,99.43,3.74,2.27,177.62,5.33,4.01,179.38,2004-05-21
7.75,7.88,0.69,367.14,146.39,148.38,18.53,0.41,2.07,1.71,23.51,12.16,17.83,25.25,17.69,32.53,14.84,9.03,55.81,0.24,99.08,2.48,2.39,172.56,3.81,5.24,175.19,2004-05-22
6.1,7.86,0.54,374.32,116.03,147.98,14.77,0.33,1.63,3.91,21.3,13.64,17.47,22.69,10.68,27.41,16.73,9.89,64.5,0.02,99.16,5.34,7.11,80.81,6.95,7.61,81.06,2004-05-23
3.22,7.73,0.29,376.02,64.82,147.37,8.54,0.19,0.92,3.96,18.15,14.9,16.52,18.23,5.43,20.74,15.31,10.74,81.88,7.23,99.05,5.48,5.12,49.75,7.41,4.51,50.38,2004-05-24
3.05,7.45,0.27,388.08,61.53,141.12,8.05,0.2,1.01,4.95,18.41,13.88,16.15,19.48,8.73,22.77,14.05,10.01,76.12,0.64,99.15,6.63,5.55,75.12,8.26,5.87,76.06,2004-05-25
3.21,7.66,0.28,387.81,64.15,145.44,8.66,0.2,1.0,3.34,18.2,13.83,16.01,19.41,9.05,22.79,13.73,9.95,77.38,3.38,99.39,4.48,4.35,79.81,5.82,3.5,80.88,2004-05-26
6.51,7.85,0.57,375.72,123.71,147.91,15.89,0.38,1.88,3.07,19.38,13.07,16.23,20.99,10.84,25.32,14.48,9.52,70.5,0.62,99.52,4.12,4.95,70.88,5.18,5.02,71.31,2004-05-27
3.0,7.5,0.27,385.88,60.54,140.29,7.88,0.16,0.84,2.93,19.15,11.45,15.3,20.74,11.26,24.63,13.37,8.54,63.5,1.46,99.73,3.86,2.45,53.38,4.88,3.9,53.88,2004-05-28
8.28,8.38,0.73,334.66,153.41,154.82,19.59,0.44,2.18,3.53,20.12,9.38,14.75,21.59,15.18,27.94,12.76,7.45,56.06,0.01,99.9,4.84,4.71,293.0,6.77,4.2,292.19,2004-05-29
8.17,8.32,0.72,339.88,152.87,155.23,19.48,0.45,2.24,2.75,20.83,9.15,14.99,22.47,15.8,28.86,13.05,7.26,51.56,0.0,99.9,3.85,4.89,235.06,5.36,5.26,233.56,2004-05-30
8.37,8.45,0.73,335.96,155.73,156.73,19.93,0.45,2.21,1.95,20.57,8.78,14.67,22.69,15.94,28.34,12.4,7.14,52.25,0.0,99.94,2.77,2.71,147.62,3.9,4.7,145.31,2004-05-31
7.75,8.27,0.68,362.34,145.81,155.01,18.77,0.42,2.12,2.26,23.99,10.82,17.4,25.63,17.93,32.95,15.02,8.18,49.38,0.0,99.83,3.19,4.23,183.69,4.77,5.6,183.25,2004-06-01
8.08,8.22,0.7,376.72,153.2,155.49,19.55,0.44,2.2,1.57,26.15,12.91,19.54,27.91,16.06,34.12,18.06,9.4,47.88,0.02,99.7,2.14,4.59,238.88,2.99,6.05,235.94,2004-06-02
7.61,8.2,0.66,369.73,144.74,154.88,18.61,0.42,2.12,3.76,23.94,12.62,18.27,25.73,15.74,31.8,16.06,9.22,52.12,0.04,99.4,5.05,7.77,323.44,6.41,9.25,321.56,2004-06-03
7.88,8.45,0.69,352.05,147.68,157.66,19.1,0.42,2.09,4.52,20.83,10.26,15.55,22.74,13.55,28.14,14.59,7.87,54.12,0.02,99.32,6.04,5.98,330.75,7.96,5.46,330.56,2004-06-04
7.44,8.36,0.65,357.73,138.87,154.91,17.95,0.37,1.86,2.1,21.49,9.98,15.74,24.16,16.45,29.51,13.05,7.75,53.44,0.01,99.3,2.88,4.32,227.38,4.17,5.91,240.38,2004-06-05
8.31,8.43,0.73,359.22,156.4,158.26,20.09,0.45,2.25,1.27,24.1,11.26,17.68,26.34,15.73,32.25,16.51,8.42,48.5,0.0,99.26,1.78,2.52,188.31,2.59,4.89,204.31,2004-06-06
8.24,8.36,0.72,373.07,157.78,159.38,20.45,0.48,2.43,2.09,25.2,11.89,18.55,26.67,14.51,33.08,18.58,8.79,47.0,0.0,99.57,2.8,4.53,163.81,3.7,6.81,165.69,2004-06-07
7.47,7.8,0.65,378.79,140.52,146.05,17.51,0.41,2.03,2.49,25.12,12.63,18.87,27.05,15.53,33.19,17.66,9.22,50.81,0.34,99.75,3.38,4.2,157.75,4.34,5.84,159.69,2004-06-08
5.75,7.68,0.5,386.99,111.45,145.93,14.22,0.36,1.8,2.4,24.35,13.64,19.0,25.91,12.37,31.48,19.12,9.89,55.38,3.05,99.84,3.2,4.38,120.25,4.08,5.18,121.56,2004-06-09
6.64,7.81,0.58,372.44,126.04,147.09,15.84,0.36,1.81,2.51,22.48,13.01,17.75,24.01,10.32,28.59,18.27,9.46,58.62,0.2,99.91,3.35,4.71,90.38,4.32,4.86,91.56,2004-06-10
6.18,8.04,0.54,390.92,118.32,152.09,15.35,0.36,1.8,2.02,20.76,12.24,16.5,21.32,10.25,26.2,15.95,8.97,60.38,0.0,99.78,2.87,2.72,61.75,4.02,2.23,63.19,2004-06-11
5.34,8.02,0.46,389.95,102.86,151.4,13.47,0.3,1.52,2.76,21.75,14.28,18.01,22.27,9.84,27.0,17.15,10.31,64.5,22.78,99.6,3.92,3.75,106.0,5.51,2.78,105.81,2004-06-12
8.15,8.22,0.71,371.83,154.29,155.04,19.6,0.42,2.09,2.83,24.55,12.9,18.73,26.12,15.02,32.08,17.06,9.46,54.06,0.17,99.51,3.89,4.27,225.5,5.68,5.32,224.19,2004-06-13
5.6,7.96,0.48,394.91,108.55,151.85,14.16,0.34,1.66,1.96,21.27,15.72,18.49,22.58,5.96,24.19,18.24,11.23,71.38,7.01,99.68,2.65,2.82,181.12,3.55,4.98,194.5,2004-06-14
4.45,7.71,0.38,400.19,87.82,146.87,11.23,0.27,1.38,2.12,20.81,15.67,18.24,21.68,10.06,26.38,16.33,11.23,74.38,7.71,99.46,2.89,4.85,101.5,3.96,5.61,102.94,2004-06-15
4.15,7.33,0.36,389.34,82.51,139.23,10.41,0.26,1.27,3.25,20.22,15.9,18.06,20.99,8.86,25.58,16.73,11.41,78.25,23.43,98.93,4.38,5.27,91.44,5.77,4.82,91.44,2004-06-16
4.44,7.76,0.38,383.3,87.14,145.2,11.48,0.25,1.24,6.34,20.22,13.31,16.76,20.72,8.18,24.51,16.33,9.7,67.0,1.2,98.79,8.59,8.43,317.56,11.48,8.69,318.0,2004-06-17
8.33,8.4,0.72,357.36,156.63,157.42,19.99,0.42,2.12,3.58,22.55,12.83,17.69,23.63,16.38,30.74,14.37,9.4,59.12,0.0,99.1,4.92,5.18,318.19,6.79,5.13,318.0,2004-06-18
8.56,8.67,0.74,368.78,161.14,162.56,20.98,0.49,2.47,2.66,25.28,13.01,19.15,26.06,18.22,34.83,16.62,9.52,51.94,0.19,98.89,3.75,4.15,276.12,5.24,5.96,276.56,2004-06-19
8.33,8.4,0.72,371.22,155.79,156.45,19.86,0.45,2.25,1.66,25.72,12.89,19.3,27.53,15.76,34.17,18.41,9.46,50.44,0.0,98.88,2.31,4.92,192.31,3.32,7.91,195.44,2004-06-20
8.12,8.26,0.7,374.27,153.37,155.38,19.41,0.46,2.34,2.19,25.39,14.75,20.07,27.19,16.05,33.82,17.76,10.68,57.94,0.0,99.34,2.98,3.18,88.56,4.12,6.11,91.38,2004-06-21
8.04,8.12,0.7,377.54,150.68,151.69,18.93,0.45,2.29,2.06,26.0,15.33,20.66,27.95,14.91,34.26,19.35,10.99,56.56,0.0,99.6,2.79,4.45,86.56,3.7,7.13,87.81,2004-06-22
7.9,8.15,0.69,389.84,148.06,152.15,18.65,0.45,2.28,1.78,28.08,13.87,20.98,28.94,21.15,40.05,18.9,10.13,48.0,0.0,99.37,2.46,4.71,169.12,3.47,7.21,171.0,2004-06-23
8.34,8.41,0.73,382.12,159.07,159.76,20.52,0.52,2.62,2.43,27.01,15.83,21.42,29.01,14.84,35.12,20.29,11.54,56.31,0.0,99.33,3.27,4.49,154.69,4.48,6.8,138.38,2004-06-24
8.36,8.43,0.73,386.61,160.8,161.49,20.8,0.51,2.58,1.57,27.3,14.41,20.86,29.4,16.63,35.86,19.23,10.38,49.56,0.0,99.46,2.21,2.62,152.25,3.08,5.67,153.12,2004-06-25
8.31,8.39,0.72,387.38,157.96,158.81,20.28,0.48,2.45,1.5,29.83,13.73,21.78,31.37,15.67,38.12,22.44,9.95,41.0,0.0,99.59,2.08,3.23,172.94,2.85,6.53,174.44,2004-06-26
8.41,8.49,0.73,386.28,159.84,160.73,20.61,0.49,2.47,1.88,29.78,13.8,21.79,31.23,14.11,37.46,23.36,9.95,41.12,0.0,99.73,2.51,4.09,116.69,3.27,6.84,117.5,2004-06-27
8.0,8.44,0.7,393.88,152.88,160.77,19.81,0.49,2.48,2.12,26.98,15.65,21.31,28.5,12.27,33.6,21.33,11.23,53.19,0.0,99.84,2.92,3.47,109.81,3.93,5.24,110.12,2004-06-28
8.2,8.41,0.71,388.23,156.54,159.88,20.26,0.52,2.61,1.87,27.15,15.17,21.16,29.35,14.74,34.95,20.21,10.99,54.06,0.01,99.68,2.57,4.25,113.44,3.57,6.02,111.44,2004-06-29
8.32,8.39,0.73,390.34,158.46,159.24,20.38,0.51,2.6,2.23,28.4,14.47,21.43,30.2,16.2,36.56,20.36,10.38,46.56,0.0,99.58,3.14,3.67,133.62,4.55,5.05,132.19,2004-06-30
8.33,8.39,0.73,394.5,158.38,158.99,20.37,0.51,2.6,1.19,29.0,12.93,20.96,31.48,16.2,37.2,21.0,9.52,42.19,0.0,99.41,1.84,3.12,174.5,2.77,6.72,181.69,2004-07-01
8.31,8.38,0.73,392.34,156.95,157.62,20.12,0.48,2.44,1.48,30.29,13.65,21.97,32.3,18.12,39.36,21.24,10.01,42.12,0.0,99.27,2.21,2.46,154.19,3.29,5.86,153.38,2004-07-02
8.12,8.18,0.71,400.82,154.98,155.64,19.8,0.49,2.49,2.34,29.54,15.68,22.61,31.71,15.57,37.66,22.09,11.29,47.12,0.0,99.43,3.12,4.98,154.81,4.09,6.38,154.88,2004-07-03
8.03,8.15,0.7,397.77,153.36,154.97,19.52,0.48,2.46,1.61,29.36,15.07,22.22,32.1,15.71,37.54,21.83,10.8,45.94,0.0,99.57,2.2,3.95,149.62,3.2,6.52,171.38,2004-07-04
8.12,8.19,0.71,394.48,154.98,155.8,19.84,0.49,2.5,1.62,30.0,14.06,22.03,32.51,15.73,38.55,22.81,10.19,42.06,0.0,99.55,2.13,5.02,115.56,2.74,8.12,119.62,2004-07-05
8.43,8.51,0.73,379.7,157.78,158.7,20.34,0.49,2.5,1.62,28.62,12.84,20.73,31.25,15.33,36.62,21.29,9.52,43.19,0.0,99.43,2.25,2.21,114.19,3.13,5.15,114.19,2004-07-06
8.45,8.53,0.74,378.49,157.76,158.82,20.29,0.51,2.57,1.85,28.46,11.39,19.92,30.3,16.74,37.57,20.82,8.79,41.81,0.0,99.3,2.52,2.97,158.94,3.43,6.09,158.88,2004-07-07
8.31,8.39,0.73,376.48,155.14,156.23,19.81,0.51,2.6,2.57,27.89,11.46,19.68,29.76,16.71,36.45,19.73,8.67,41.81,0.0,99.38,3.63,2.84,179.56,5.19,4.43,179.94,2004-07-08
8.15,8.21,0.72,392.65,154.7,155.48,19.74,0.5,2.56,2.91,28.17,13.58,20.87,30.73,15.73,36.4,20.66,9.95,45.75,0.0,99.53,3.93,4.86,153.31,5.25,7.09,167.88,2004-07-09
8.07,8.14,0.71,388.53,153.23,154.2,19.66,0.51,2.6,1.95,28.34,12.79,20.57,31.01,16.77,37.04,20.26,9.4,43.56,0.0,99.44,2.66,3.05,191.88,3.89,6.42,194.56,2004-07-10
7.98,8.04,0.7,396.84,150.44,151.29,19.05,0.5,2.55,2.7,30.32,13.15,21.74,32.44,18.74,40.18,21.44,9.77,40.69,0.04,99.0,3.67,4.94,160.75,4.96,6.86,175.69,2004-07-11
7.8,7.99,0.69,393.02,147.59,150.72,18.79,0.48,2.49,4.61,27.04,14.26,20.65,29.71,13.76,34.63,20.87,10.38,49.0,0.0,98.96,5.94,5.37,138.88,6.95,7.34,152.75,2004-07-12
7.79,8.13,0.69,374.68,147.27,153.41,18.84,0.48,2.45,4.98,24.27,11.88,18.08,26.65,12.92,31.28,18.37,8.79,49.25,0.0,99.27,6.45,4.63,314.12,7.78,4.16,313.25,2004-07-13
8.03,8.11,0.71,356.52,149.66,150.88,19.04,0.48,2.43,4.21,23.29,10.67,16.98,25.49,14.27,30.71,16.44,8.12,49.44,0.0,99.49,5.5,5.66,297.44,7.09,4.95,297.12,2004-07-14
8.27,8.37,0.73,352.85,153.81,155.38,19.7,0.48,2.41,3.02,22.91,10.93,16.92,25.52,14.48,30.12,15.62,8.3,52.25,0.0,99.68,3.97,3.71,145.62,5.41,3.75,144.81,2004-07-15
8.27,8.33,0.73,370.74,156.7,157.63,20.32,0.52,2.65,2.57,25.65,12.19,18.91,28.24,17.46,34.2,16.74,8.97,48.19,0.0,99.53,3.42,5.48,173.25,4.36,7.61,175.62,2004-07-16
7.9,7.97,0.7,385.54,149.91,151.09,19.06,0.48,2.46,4.03,27.61,14.08,20.84,29.75,15.25,35.47,20.22,10.13,47.5,0.0,99.52,5.27,4.55,173.88,6.81,5.49,175.69,2004-07-17
7.79,7.86,0.7,397.61,149.12,150.14,19.02,0.48,2.47,3.88,27.55,16.32,21.93,29.79,13.98,34.98,21.01,11.72,54.75,0.26,99.6,5.04,3.46,163.38,6.32,3.18,164.75,2004-07-18
7.45,7.52,0.66,403.88,142.59,143.78,17.91,0.45,2.27,3.71,27.38,17.08,22.23,29.8,13.84,34.97,21.12,12.33,57.94,2.15,99.48,4.77,2.8,157.69,5.75,3.55,159.25,2004-07-19
7.81,7.88,0.7,397.23,149.91,151.05,19.13,0.49,2.51,3.15,27.8,15.44,21.62,30.1,14.8,35.76,20.97,11.17,52.19,0.0,99.42,4.1,2.46,159.25,5.4,3.99,160.19,2004-07-20
